pincode,trigger_type,gps_accuracy_radius,location_jump_velocity,cell_tower_match,platform_online_status,claim_latency_seconds,motion_detected,app_active,historical_claim_rate,device_shared,disruption_start_epoch,claim_submitted_epoch,weather_verified,is_fraud
302001,heat,94.97872887870398,55.86247935611059,1,1,4804,0,1,0.06690362901245717,0,1711900800,1711924189,0,0
411001,heat,30.452866932628154,25.549775862487383,1,1,175,0,1,0.06628357208945268,1,1711900800,1711921361,0,0
110001,heat,53.966133373370226,106.8748511601155,1,1,6187,0,1,0.013775785952426567,1,1711900800,1711901543,0,0
500001,heat,117.11956225418719,10.468295860597062,1,0,264,0,1,0.22047432548308377,1,1711900800,1711921787,1,0
110001,heat,92.63794663365584,112.53585608436602,1,0,311,0,0,0.6796612273970557,1,1711900800,1711923786,0,1
700001,heat,39.95108698517641,75.46846001819777,1,1,6373,0,1,0.3162153881423563,0,1711900800,1711900807,0,0
400001,aqi,75.46620612175815,59.62328621578648,0,1,3113,1,1,0.34273426986737665,0,1711900800,1711922512,0,1
400001,platform_down,8.813973769824674,71.46650119620833,1,1,5040,1,0,0.1319053932554447,1,1711900800,1711897709,0,0
110001,rain,34.16820524465345,48.894186793097006,0,1,3850,0,0,0.57547066765642,1,1711900800,1711906660,0,0
700001,platform_down,87.0516872836229,16.58954764895286,0,0,2566,1,0,0.34214364154673726,1,1711900800,1711903294,0,1
500001,curfew,69.70094764183402,99.56437605189139,0,0,1515,0,0,0.6763168034302147,1,1711900800,1711909658,0,1
600001,curfew,57.95172379828236,120.62850671253402,1,1,1266,1,0,0.7414594688425534,0,1711900800,1711902945,0,0
302001,platform_down,83.83249902186769,123.50879100558241,1,0,5058,0,0,0.5846928752483821,0,1711900800,1711918400,0,1
302001,heat,49.61969022591964,87.19249580895678,0,1,2272,0,1,0.2760695368120363,1,1711900800,1711900242,0,1
110001,aqi,6.060268910292333,53.34516544716674,1,0,4350,1,1,0.5086077993372543,0,1711900800,1711902110,1,0
302001,rain,54.60011495132137,62.18679509594454,0,1,6173,0,0,0.25193080468230333,0,1711900800,1711903772,0,0
110001,heat,108.54911549831161,85.40554060861103,1,0,219,1,0,0.9029128353539181,1,1711900800,1711914642,0,1
400001,platform_down,103.22397001275219,106.99942714608522,1,1,3803,0,1,0.7663857500825573,0,1711900800,1711901500,0,0
560001,platform_down,50.85267069291301,48.69372788059526,1,0,4531,1,0,0.49300590600556626,1,1711900800,1711906281,0,1
600001,aqi,5.599908568964774,119.18155922154446,0,1,3057,1,0,0.9654571431781466,0,1711900800,1711919087,0,1
302001,aqi,77.44795089657694,42.15538014097967,0,0,990,1,0,0.5467554467301879,0,1711900800,1711916536,0,1
560034,platform_down,89.71974805059516,69.01177079253654,0,1,2129,1,1,0.3285354769569482,1,1711900800,1711925113,0,1
400001,heat,37.42649840186016,124.97703400462977,1,1,3755,1,0,0.09546730079404708,0,1711900800,1711919280,0,0
700001,heat,58.76968795549019,121.96585900532932,1,0,187,0,1,0.5437456448134136,0,1711900800,1711904810,0,1
560034,heat,119.04724504398189,90.4468616386074,0,0,1556,0,1,0.8604166115813455,0,1711900800,1711909073,0,1
380001,rain,70.43213251884704,42.192825281751134,0,0,6004,1,1,0.8667187281564487,0,1711900800,1711916328,0,1
302001,rain,44.07576396240329,28.474554313920457,0,1,2044,0,0,0.6045670666827484,0,1711900800,1711923284,0,1
110001,heat,76.41619856689557,10.418636193360749,1,1,308,0,0,0.3934383632342128,1,1711900800,1711921221,0,0
302001,platform_down,24.062609903097886,92.1250726161201,0,1,6419,1,1,0.6502963080906798,1,1711900800,1711925113,0,1
500001,aqi,26.31252767312586,65.44859022026463,1,0,2577,1,1,0.7621403545590395,0,1711900800,1711900233,0,1
500001,curfew,111.21619162153998,74.39740021275344,1,1,3576,0,0,0.4116247843941262,1,1711900800,1711919618,0,0
411001,aqi,30.986404816811692,61.41098261034592,0,0,4049,1,1,0.47625416921492536,0,1711900800,1711907159,0,1
600001,aqi,39.362357368242066,62.78303636454758,1,1,284,1,0,0.680616307377943,0,1711900800,1711906524,0,0
500001,curfew,66.62193731046119,74.26557049664548,1,1,5834,1,1,0.8766526061027464,1,1711900800,1711898401,0,0
560001,heat,108.26403657247994,118.8540608028849,1,1,5952,0,0,0.7910103781422749,0,1711900800,1711913832,0,0
110001,aqi,94.42952009712468,3.8176189308462005,1,0,3005,1,0,0.022391369320348686,1,1711900800,1711905203,1,0
302001,curfew,8.122718718375364,104.21278134451111,0,1,5900,0,1,0.12437234378458784,0,1711900800,1711923671,0,1
600001,platform_down,84.0844712611092,50.76711387257454,1,1,62,1,1,0.8527781802855218,0,1711900800,1711918860,0,0
600001,platform_down,61.975193474027165,96.84015474678996,0,0,6965,0,0,0.8338228280450336,1,1711900800,1711922005,0,1
380001,platform_down,58.639682514278526,123.30842280176634,1,1,5951,1,1,0.3888067831487092,0,1711900800,1711899875,0,1
560034,heat,83.91232891858856,39.81730915842357,0,0,1433,1,1,0.5842779223576656,1,1711900800,1711906676,0,1
411001,aqi,25.95914940762816,11.64210277669386,1,1,5543,1,1,0.9058449824286463,1,1711900800,1711916459,0,0
302001,aqi,117.83417364842121,30.198796720940333,0,1,1637,0,0,0.9115586810070964,0,1711900800,1711905712,0,0
411001,rain,78.50086404187654,28.87206804463314,1,0,6053,0,1,0.7830928457608908,0,1711900800,1711904494,0,1
600001,platform_down,45.78177242958717,96.44042426983302,0,1,498,0,1,0.20958893835967896,1,1711900800,1711913611,0,1
500001,heat,73.22365834420886,8.041563624265258,0,0,6655,0,1,0.7302828073539449,0,1711900800,1711908290,1,1
400001,curfew,28.327091004885574,6.62136538124539,0,0,2364,1,1,0.10109843234705662,0,1711900800,1711897709,0,1
411001,heat,77.15949818802987,90.16911728289867,1,1,426,1,0,0.8939384594545691,1,1711900800,1711911763,0,0
560001,aqi,6.30140546632229,72.37355903388308,1,1,2566,0,1,0.14914880357871452,0,1711900800,1711914224,0,0
400001,platform_down,42.918283634778845,54.30978082961645,0,1,930,0,0,0.6623486401114509,0,1711900800,1711916834,0,0
110001,rain,90.45947691945825,74.79789290701588,1,1,1563,0,0,0.6102432742523487,1,1711900800,1711900947,0,0
400001,heat,97.53340834635438,95.58222777592307,0,1,2695,0,1,0.7768996558795831,0,1711900800,1711916303,0,1
560001,rain,32.59157135773427,13.45127845188131,0,0,675,0,1,0.5515775023584555,0,1711900800,1711917487,1,1
560034,aqi,66.11090696975842,71.92723407752253,1,0,4111,0,0,0.05956657537573218,0,1711900800,1711918589,0,1
302001,curfew,64.83366809362681,107.17418827885969,1,0,2479,1,1,0.7058462540441491,0,1711900800,1711923087,0,1
411001,heat,52.310357426083314,47.11579217518061,1,0,1484,0,1,0.38315455883526794,0,1711900800,1711900536,0,1
500001,aqi,29.72665898209849,99.19233839094308,1,0,6543,0,0,0.32028500121910985,0,1711900800,1711923266,0,1
560034,platform_down,85.27770328776641,109.90470908904618,1,1,6487,0,1,0.9916735495337348,1,1711900800,1711915002,0,0
560001,heat,32.5263167642258,106.72079493661741,1,0,5577,1,1,0.5903997659597278,0,1711900800,1711904799,0,1
560034,rain,109.59001124732404,84.54633225816195,0,0,347,0,1,0.7107190732694113,0,1711900800,1711906850,0,1
411001,heat,64.83465106086481,93.25478739153962,0,1,7001,1,0,0.5263261369356483,0,1711900800,1711917043,0,1
560034,aqi,104.84596546534276,102.39777349292152,0,1,3169,1,1,0.7699726459516527,1,1711900800,1711918488,0,1
110001,aqi,37.01689833408719,95.38221023469217,1,1,278,0,0,0.7520727354999752,0,1711900800,1711904512,1,0
380001,rain,97.42826128227165,58.71842109725523,0,1,6218,1,0,0.6571461156801605,1,1711900800,1711904542,0,0
411001,aqi,16.298639433299122,20.685722573354223,1,0,6831,0,0,0.9977430614437768,1,1711900800,1711907959,0,1
302001,heat,92.71915001486504,40.264977985118534,1,1,1097,1,1,0.4597935340831377,1,1711900800,1711906729,0,0
400001,rain,48.27266444126036,26.942053091467564,1,0,1303,0,1,0.706192348298155,1,1711900800,1711925468,1,1
411001,aqi,57.98884039177466,46.98774006225029,0,1,666,0,0,0.7977779628049182,1,1711900800,1711918832,0,0
560001,aqi,22.516456470370017,63.61304042371567,0,1,5506,1,0,0.3760347095945443,0,1711900800,1711916665,0,0
560034,heat,5.179439557353904,124.67606732545198,1,0,5974,0,1,0.4571750275536186,0,1711900800,1711897546,0,1
411001,aqi,80.94510669600895,124.73016334860415,0,0,2838,0,1,0.9691672663905854,0,1711900800,1711913700,0,1
560034,heat,71.76303915784894,100.04650771919135,1,1,6482,1,0,0.03229101712660809,0,1711900800,1711907850,0,0
500001,platform_down,75.82409379214991,127.41823748723425,1,0,3983,1,1,0.3352956539609143,1,1711900800,1711906812,0,1
700001,heat,32.83520568914962,129.74205605717967,0,1,6671,0,0,0.48621296233866995,1,1711900800,1711907246,0,1
302001,curfew,30.995463157323407,115.08337721382364,1,1,5762,1,0,0.0014649930691902346,1,1711900800,1711916666,0,0
600001,aqi,100.14466841850198,10.335465816797946,1,0,4967,0,1,0.8991271010066118,1,1711900800,1711910909,0,1
700001,platform_down,92.06657205340828,55.385733450354046,1,0,6574,1,1,0.2862444002121587,1,1711900800,1711898831,0,1
411001,rain,42.404443553439194,69.43559753329447,1,0,1346,1,1,0.2577048321094443,1,1711900800,1711899199,0,1
560001,curfew,77.6232687691546,16.13073613003417,0,1,2366,1,0,0.8203261953537418,0,1711900800,1711921643,0,0
380001,rain,99.89355048775123,105.12198154160626,0,0,6967,0,1,0.27798322850247537,0,1711900800,1711912652,0,1
302001,curfew,106.99304473950001,19.328843943341518,1,0,6999,0,1,0.6576225939020224,0,1711900800,1711920853,0,1
600001,platform_down,3.679332526381388,49.83274080108791,1,1,1677,0,0,0.8215031439019592,0,1711900800,1711923921,0,1
500001,platform_down,98.17509999676274,8.958583390624575,1,0,1835,0,0,0.7924768477103724,1,1711900800,1711909769,0,1
380001,platform_down,43.995903106890324,68.19710143462358,0,0,7115,0,1,0.7819507374259289,1,1711900800,1711905332,0,1
400001,curfew,87.05025931881266,77.61538808850892,0,0,4040,1,1,0.08863756986523486,1,1711900800,1711919682,0,1
560034,heat,46.453959658199956,95.57299052088834,0,0,1222,0,0,0.0798469675723642,0,1711900800,1711922582,0,1
700001,rain,73.93114315489974,44.12999352878389,0,1,2778,1,0,0.3067700357373875,0,1711900800,1711904203,0,0
380001,heat,78.67354548070418,76.76909494841352,0,0,5171,1,1,0.03594788119601777,0,1711900800,1711898891,0,1
560034,heat,50.384154197198455,95.43915415586135,1,1,6743,1,1,0.5004297365192644,0,1711900800,1711899904,0,1
600001,aqi,62.995883743116146,99.06456935830312,0,1,4425,0,0,0.3947820662702183,0,1711900800,1711919124,0,1
500001,rain,87.9786645145427,39.21344003850482,0,0,3068,1,1,0.5570259125431491,0,1711900800,1711917019,0,1
600001,curfew,58.72771643729887,8.801510923156254,1,1,5786,0,0,0.29878853866969046,1,1711900800,1711905602,0,0
500001,aqi,4.63571675496449,4.8905320817020534,0,0,454,0,0,0.48575400299042704,0,1711900800,1711923466,0,1
500001,aqi,4.509791048709346,99.84783701003587,1,1,1407,0,1,0.33474476585905377,0,1711900800,1711898977,0,1
110001,platform_down,80.37336945577906,50.107059233561955,1,0,4391,0,1,0.1952080922233086,0,1711900800,1711912043,0,1
110001,curfew,102.12679188230497,17.4125461644357,0,1,2228,1,0,0.6493666811378149,1,1711900800,1711900347,0,1
302001,heat,94.87700388913758,23.98356161776539,0,1,3686,0,0,0.6734359014991852,0,1711900800,1711905257,0,0
110001,heat,39.316835326180126,99.59956172440606,0,1,2320,1,0,0.8292316927497501,0,1711900800,1711916083,0,1
110001,heat,58.12196254464367,77.85726008979944,0,1,4050,1,1,0.8747517831537248,1,1711900800,1711914270,0,0
560034,platform_down,30.396806591895036,65.1824116012642,1,1,7095,0,0,0.7044619043679154,0,1711900800,1711924446,0,0
411001,heat,118.73053954800069,80.99098613118925,1,1,3616,1,0,0.687498086697512,0,1711900800,1711918650,0,0
700001,rain,33.479254563447135,17.874942040465132,0,0,1837,1,0,0.0566756653364725,1,1711900800,1711922705,0,1
700001,heat,51.70260636337589,41.475491578320415,1,1,6295,1,1,0.10977924145817153,1,1711900800,1711925889,0,0
400001,heat,82.69208730494347,48.62825726005938,1,0,3229,0,0,0.8125627103908734,0,1711900800,1711923090,0,1
560001,rain,105.49406734914079,40.88471001937254,1,1,5569,1,1,0.23295126162363156,1,1711900800,1711916417,1,0
500001,platform_down,9.022655035854974,112.3741205775417,0,0,6781,0,1,0.355565060217083,1,1711900800,1711907165,0,1
600001,aqi,38.219302095173205,75.58474880484025,1,1,4698,0,0,0.14529735367587682,0,1711900800,1711899445,0,0
560034,curfew,69.57134421184186,94.81178297290617,1,1,4521,0,0,0.195151968574919,1,1711900800,1711898385,0,1
500001,platform_down,75.34263052101346,30.771791683840547,1,1,2082,0,0,0.7754172353702062,1,1711900800,1711899664,0,0
560001,heat,11.193210304483715,34.32962484844755,0,1,6780,1,1,0.26185961951553827,0,1711900800,1711905775,0,0
110001,aqi,80.69721232752258,29.293677800159017,1,1,4199,1,0,0.44903496626419015,1,1711900800,1711911735,1,0
400001,curfew,64.7835307762032,89.43734509392247,1,1,6458,1,1,0.15167137305923928,0,1711900800,1711911257,0,0
110001,curfew,99.83240338537092,45.37532943976739,1,1,6338,0,1,0.6779299063160986,1,1711900800,1711925699,0,0
500001,curfew,28.996133616371182,52.6609372125412,1,1,2340,1,1,0.7282697341334762,1,1711900800,1711898721,0,0
400001,rain,25.818157247559505,92.18580901905193,1,0,5284,0,1,0.3616923178987138,0,1711900800,1711914563,1,1
560001,rain,95.82045496557082,126.33383124481671,1,0,695,1,1,0.7847466461227506,1,1711900800,1711912602,1,1
600001,aqi,85.3526880859351,21.04379078533134,1,1,4968,0,1,0.23990665192212646,1,1711900800,1711917761,0,0
600001,heat,95.62578318758794,8.147914870524446,0,0,694,0,0,0.6919038621001561,1,1711900800,1711900810,0,1
302001,aqi,94.4862945002853,25.32997115576992,0,1,6819,0,0,0.729964581420454,1,1711900800,1711921055,0,0
380001,heat,15.1680790721639,95.54488904522617,0,0,5143,0,1,0.9686573777887763,1,1711900800,1711902900,0,1
380001,platform_down,35.59421653400065,25.301547836372123,0,1,2947,1,1,0.23232166518671626,0,1711900800,1711908662,0,0
600001,curfew,33.429960927964224,75.96581234123522,0,0,6969,0,0,0.09371048004275273,1,1711900800,1711904773,0,1
380001,curfew,112.34671192577024,76.74114974486767,0,0,3721,1,0,0.2630354222897866,0,1711900800,1711915537,0,1
700001,rain,60.033589163890426,38.27500303862054,1,1,350,1,0,0.12286219658211905,1,1711900800,1711919130,0,0
411001,platform_down,15.993684525902033,8.934416383961732,0,0,4709,1,0,0.16969430849430966,1,1711900800,1711906876,0,1
560001,platform_down,36.880614993812195,51.896067268708606,0,1,5912,0,1,0.3341145118559744,0,1711900800,1711914467,0,0
411001,heat,105.01249287642716,24.28210489334963,0,1,743,0,0,0.41399074672200087,1,1711900800,1711924303,0,1
380001,platform_down,102.10676624534165,23.98151733464813,0,0,1506,0,1,0.9037242257513796,1,1711900800,1711918407,0,1
110001,rain,108.33971956254287,67.93655323373632,1,1,6972,1,1,0.19561577150002107,1,1711900800,1711913707,0,0
302001,heat,48.45786641023134,87.50574795270796,1,0,3903,0,0,0.9717589759212162,1,1711900800,1711897725,0,1
380001,aqi,78.03689249432959,9.803956794648641,1,0,2964,0,0,0.8101532098961717,0,1711900800,1711915670,0,1
560034,heat,35.546348625412875,75.18178182352511,1,0,1141,1,1,0.881471389893441,0,1711900800,1711912758,0,1
500001,aqi,24.156563744827743,32.0062136482999,0,0,5460,0,1,0.9294439897402434,1,1711900800,1711907547,0,1
400001,heat,5.562425883385046,87.52874793255876,1,0,4645,1,1,0.7532411971411207,0,1711900800,1711919995,0,1
110001,curfew,29.142591113653886,105.32805870630767,0,0,6592,1,1,0.7887798316170611,0,1711900800,1711903299,0,1
500001,aqi,73.71177401639594,104.91177263656489,1,1,1742,1,0,0.43781829660561955,1,1711900800,1711906768,0,0
700001,rain,108.79260669199475,48.081976571295456,0,0,3045,0,0,0.510450234676244,1,1711900800,1711901606,0,1
302001,aqi,18.61020472620669,73.74505760408077,0,0,5841,0,0,0.9324854267666343,0,1711900800,1711925237,0,1
560034,aqi,110.40735263295672,103.18037389885943,1,0,2723,1,0,0.3782559115526495,0,1711900800,1711901335,0,1
700001,heat,43.4100724799914,7.905333992462035,1,1,6537,1,0,0.041947073064207197,0,1711900800,1711921610,0,0
700001,curfew,52.93892369087553,78.73116370240707,1,1,6735,0,1,0.7627543854747729,0,1711900800,1711902076,0,0
700001,heat,45.70248923484338,108.74785789717794,1,1,6313,0,1,0.5731575117175184,0,1711900800,1711922356,0,0
600001,heat,50.80715237060536,48.40640972719844,1,0,2489,1,0,0.8148759623433116,0,1711900800,1711915577,0,1
500001,curfew,33.32559845495683,59.20305481756728,1,0,1429,1,0,0.07555126661096212,1,1711900800,1711901725,0,1
400001,heat,84.73674736243831,90.83464891271548,1,0,1999,1,1,0.6212319904757898,1,1711900800,1711911527,0,1
411001,curfew,91.70742390160953,8.825012542540842,0,1,4720,0,1,0.247705887990758,0,1711900800,1711909327,0,0
560034,rain,99.30420822971499,50.13267485468132,1,1,497,1,0,0.903268594494484,1,1711900800,1711922232,0,0
411001,curfew,42.93088125311615,38.44240012910036,0,1,3829,0,0,0.10990993974174568,1,1711900800,1711908192,0,0
560034,platform_down,92.46134625025199,2.209252446327005,0,0,5318,1,1,0.843069272725063,0,1711900800,1711910738,0,1
560001,curfew,77.60801682478737,25.476445960323808,1,0,1451,0,0,0.08855425197191036,0,1711900800,1711906843,0,1
600001,curfew,115.07618216032596,51.46486352655041,0,1,2400,1,0,0.025097355496998097,0,1711900800,1711913787,0,0
560034,platform_down,52.69986450373007,25.66573209207422,1,0,1394,0,1,0.2350594300419223,1,1711900800,1711908218,0,1
380001,curfew,119.10023816235248,78.31178136529235,0,1,2166,0,1,0.3330445409266838,0,1711900800,1711901413,0,0
380001,aqi,89.62610151092096,58.32483895372017,1,1,4954,0,1,0.6265287718118712,1,1711900800,1711907244,0,0
560001,heat,93.8244973302027,5.132568320540024,1,1,4406,0,0,0.1317245973610538,1,1711900800,1711919507,0,0
400001,heat,6.007468632830337,35.7552343606272,1,0,1401,0,1,0.43732993359107497,0,1711900800,1711908857,0,1
302001,rain,61.19560710632329,2.5319801492978233,1,1,5445,0,0,0.20426360210287375,1,1711900800,1711925821,0,0
600001,rain,64.81539534050694,46.557573386281874,1,1,4810,1,1,0.8553033215470632,0,1711900800,1711903565,0,0
700001,platform_down,7.750211924710153,33.68430230695836,0,0,3152,1,0,0.04496650795130497,0,1711900800,1711918576,0,1
500001,aqi,39.519353148394934,89.46428168190002,1,0,278,1,0,0.3559377266885211,1,1711900800,1711919790,0,1
110001,rain,114.81036913345216,39.96290032754919,1,1,3927,0,1,0.6313740799691089,0,1711900800,1711907835,0,0
600001,heat,52.85503805413587,48.77062639596732,0,0,1534,0,0,0.913088178051939,0,1711900800,1711923828,0,1
560001,rain,24.844132193321972,94.29341114221712,1,0,487,1,0,0.8679934226938952,0,1711900800,1711921085,1,1
380001,rain,63.06062872208975,62.51929786812487,0,0,4281,0,1,0.8951919995171636,0,1711900800,1711904659,0,1
500001,curfew,6.950572534794434,72.33906921745918,1,0,248,0,0,0.06285329368298209,0,1711900800,1711899392,0,1
560034,rain,63.3706778965903,109.37506628716832,0,1,7046,1,1,0.8409232614634595,0,1711900800,1711918633,0,1
400001,platform_down,72.52939180552028,26.895479709457888,1,0,6074,1,0,0.7799125785441191,1,1711900800,1711916293,0,1
400001,heat,44.85024041870173,128.59411870858673,1,1,619,1,1,0.9024316492756189,0,1711900800,1711922958,0,1
302001,platform_down,92.22141517694646,117.01366193925122,0,0,7012,1,1,0.31157626725800136,1,1711900800,1711916412,0,1
302001,platform_down,18.878547009117625,37.25186771813793,0,0,5893,1,0,0.9117651062733667,0,1711900800,1711906350,0,1
600001,aqi,105.74745895604151,116.08199429067281,0,1,4597,1,1,0.4026410850864478,0,1711900800,1711901274,0,1
110001,curfew,114.78705451567917,98.01430057858576,0,0,6252,1,1,0.6340996855258,1,1711900800,1711919534,0,1
560001,platform_down,3.144439378537958,120.99834135507973,0,0,4434,0,0,0.4241789912069983,1,1711900800,1711907450,0,1
500001,aqi,101.59843422504964,89.84757445634696,1,1,3407,0,1,0.42764843051565116,0,1711900800,1711897268,0,0
380001,heat,62.21430242215802,87.68205978794062,1,1,4550,0,1,0.5466370187949016,0,1711900800,1711911215,0,0
560001,heat,56.98445915910646,0.45037318267907134,0,1,5795,0,1,0.3559267096208225,1,1711900800,1711898837,0,1
560001,aqi,30.925455504302587,61.69949872775733,0,0,5103,1,1,0.7927369942692357,1,1711900800,1711902863,0,1
411001,platform_down,55.33702981006149,26.03491880319499,0,0,6448,0,0,0.6336387354152389,1,1711900800,1711905593,0,1
411001,platform_down,114.19997650672607,42.130589691970954,1,0,4547,0,1,0.6897557615389457,1,1711900800,1711905657,0,1
560034,curfew,27.662153172662894,127.2460324195244,1,1,4900,0,1,0.2310348002217636,0,1711900800,1711903451,0,0
110001,curfew,23.947824898739196,11.115254517402963,0,0,1841,0,1,0.9695752884813924,1,1711900800,1711900325,0,1
560034,heat,31.30186757495541,93.92324115899304,1,1,4996,1,0,0.6601760977729654,0,1711900800,1711920678,0,0
500001,curfew,67.56460073746017,22.482829443213518,0,1,6184,0,0,0.19719586453039162,1,1711900800,1711921089,0,0
380001,aqi,111.84507840569609,0.9621741344992785,1,1,1164,1,1,0.7504902434710338,0,1711900800,1711919917,0,0
380001,heat,70.14414611953514,65.18443215022705,0,1,1761,1,1,0.1737141032076227,1,1711900800,1711897438,0,1
560001,platform_down,31.487449762881045,20.9579888387601,0,1,3608,0,0,0.06338489629950839,0,1711900800,1711918630,0,0
302001,heat,54.53292089258766,125.51061327760502,1,0,2495,1,1,0.5275533961458343,1,1711900800,1711905217,0,1
380001,rain,48.67681541893225,26.4805758242085,1,1,5455,0,1,0.5535239541623472,1,1711900800,1711897490,0,0
302001,heat,8.44862797390516,24.964585624532823,0,1,3348,1,1,0.18896557473159858,1,1711900800,1711925170,0,1
302001,curfew,62.745096277899854,4.181700205908959,0,1,2343,1,1,0.348378944292159,1,1711900800,1711903664,0,0
500001,aqi,17.742747236139834,42.87655302825847,1,1,4396,1,0,0.9457692956786969,0,1711900800,1711899008,0,0
110001,platform_down,101.54255292381337,3.1345177407698865,0,0,4473,0,0,0.2850032320874899,1,1711900800,1711907481,0,1
560001,platform_down,67.22866038761993,64.85526258160651,0,0,4591,0,0,0.15556806076536867,1,1711900800,1711914538,0,1
380001,curfew,101.81895846623297,65.72938356756313,0,0,6708,0,0,0.992561958665454,1,1711900800,1711920616,0,1
700001,curfew,114.85722842323082,6.9216273183181745,0,1,177,0,0,0.30230553638046676,0,1711900800,1711899130,0,1
110001,curfew,113.35303001778234,31.20809600836411,0,0,5990,1,1,0.6802536731460787,0,1711900800,1711904189,0,1
411001,rain,14.750232113983788,108.17384306876572,0,0,3552,0,0,0.23156018143926638,1,1711900800,1711909472,0,1
700001,aqi,113.54359737135083,60.130820480297636,1,1,4019,1,1,0.5501211969863894,0,1711900800,1711922059,1,0
500001,rain,96.10242331137269,56.49930540615031,1,1,5896,1,0,0.38628198660961555,0,1711900800,1711906198,0,0
110001,curfew,93.98599831551255,90.84100315703377,0,1,6924,1,1,0.9615792611591886,0,1711900800,1711911717,0,1
500001,aqi,13.545039211376523,92.9346526536054,0,1,87,1,0,0.4328058745504877,1,1711900800,1711904979,0,1
110001,curfew,24.003220167181098,99.05513810343923,1,1,2908,1,0,0.5841741841817242,0,1711900800,1711918714,0,0
302001,aqi,117.0941154500279,107.96270226120527,0,0,1118,1,1,0.9447662659001471,0,1711900800,1711907298,0,1
560001,platform_down,27.964308387169446,30.192584032308034,1,0,901,1,1,0.9892342999379551,1,1711900800,1711912280,0,1
380001,rain,22.779239629585877,8.629478946315633,1,0,4766,1,1,0.1016583640049965,1,1711900800,1711920169,0,1
600001,curfew,45.39513938900774,49.43443421973172,0,0,1234,1,0,0.8343207120423889,1,1711900800,1711899876,0,1
400001,curfew,109.86267511158216,111.1627283810098,0,0,4694,1,0,0.3821164941872488,0,1711900800,1711912983,0,1
560001,heat,58.714635236117,10.143726357123837,0,1,6915,1,1,0.5948287062056128,1,1711900800,1711917155,0,0
302001,platform_down,110.70829513342312,74.87399384438352,1,0,574,0,0,0.3750480789552455,0,1711900800,1711910063,0,1
302001,curfew,42.11763730858257,91.14078338838114,1,0,2869,1,1,0.40111620565479233,0,1711900800,1711900959,0,1
600001,rain,29.503851491558923,62.58293772669863,0,0,311,0,0,0.15885753598511154,1,1711900800,1711911989,0,1
302001,platform_down,60.938752035571156,33.17280766885904,0,0,6446,0,1,0.5727664584278659,1,1711900800,1711925845,0,1
700001,curfew,75.01079616064096,42.42023263703718,0,0,4399,1,1,0.5467159459447247,1,1711900800,1711907010,0,1
302001,rain,48.80538283778606,9.314772737866189,1,1,118,1,0,0.18935578853839985,1,1711900800,1711910414,0,0
411001,heat,43.48556962256021,38.03586115402841,0,1,2422,1,1,0.5417304293339414,1,1711900800,1711902321,0,0
380001,heat,28.51293631846986,5.769140982965659,1,0,2657,1,0,0.9731018826310861,1,1711900800,1711910753,0,1
560001,rain,35.17579164794726,94.42224975741591,0,1,2735,0,0,0.7144085958537897,0,1711900800,1711906200,1,0
400001,platform_down,81.75480168881919,116.73938620651923,0,0,5623,0,0,0.4809825595833519,1,1711900800,1711912619,0,1
700001,rain,46.27520401780031,82.35670669896709,1,0,3348,1,1,0.9160839855813753,0,1711900800,1711917370,0,1
700001,rain,12.331573881360333,85.37141898131428,1,1,2150,0,1,0.5753143565053058,0,1711900800,1711898141,0,0
400001,heat,19.16418062444655,61.37850382825021,1,1,5814,1,1,0.13504799872780338,0,1711900800,1711921815,0,0
302001,heat,46.568365041759954,20.284738396664046,1,1,4533,1,0,0.5475096478124564,0,1711900800,1711898538,0,0
110001,heat,111.16678429219985,1.0042683629380544,1,0,4743,1,0,0.1809731153658678,0,1711900800,1711918236,0,1
700001,curfew,47.346540612579695,44.71687968937424,1,0,6521,0,1,0.7675048387476743,0,1711900800,1711898521,0,1
700001,curfew,10.095123061846007,97.69351245822429,0,0,3823,0,0,0.9671742142947083,1,1711900800,1711915238,0,1
560001,aqi,51.905328171961855,124.8561053110256,1,1,4210,0,0,0.36081858454333027,0,1711900800,1711910404,0,0
600001,curfew,81.2516584933394,56.04104034644688,0,1,2266,1,0,0.4349178801251945,0,1711900800,1711900268,0,1
411001,platform_down,72.45074778894185,47.50083160335929,0,0,3655,0,1,0.42149646683863007,0,1711900800,1711918322,0,1
400001,platform_down,35.61994659916552,57.97460582307956,0,1,3069,1,1,0.28529997579488187,1,1711900800,1711903793,0,0
302001,heat,83.5064039966972,55.61073645454511,1,1,2531,1,1,0.7941799648786311,0,1711900800,1711905786,0,0
500001,rain,76.7830517422439,81.36437828982385,1,0,5190,0,0,0.6177283327469959,0,1711900800,1711897991,0,1
500001,heat,23.144237352989325,95.43916162275212,0,1,3427,1,0,0.06405155685655961,1,1711900800,1711925409,1,1
110001,rain,21.970965417484667,102.04454302309543,0,1,21,1,1,0.8388063350231355,1,1711900800,1711911623,0,1
700001,heat,67.02042060194907,84.44862522651722,0,0,6619,1,1,0.18708823115320727,1,1711900800,1711920260,0,1
700001,heat,80.15431165058415,56.90411464235653,1,0,4754,1,1,0.9791511617091211,0,1711900800,1711907336,0,1
600001,platform_down,115.5435384286505,123.5134882217,0,0,3276,0,0,0.37666313900256576,1,1711900800,1711912947,0,1
700001,rain,52.365883795618224,92.43256052826462,1,1,3155,1,1,0.6164496471503238,1,1711900800,1711897943,0,1
